  1   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.839868E+00,   0.000000E+00,   0.000000E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,   
  2   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.595942E+00,   0.000000E+00,   0.000000E+00,   0.537688E+00,   0.189435E-01,   0.190642E+01,   0.555031E+00,   
  3   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.584657E+00,   0.000000E+00,   0.000000E+00,   0.964216E+00,   0.204918E+01,   0.229927E+01,   0.147032E+01,   
  4   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.517041E+00,   0.000000E+00,   0.000000E+00,   0.464903E+00,   0.572835E+01,   0.199645E+01,   0.195889E+01,   
  5   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.549042E+00,   0.000000E+00,   0.000000E+00,   0.147666E+00,   0.205602E+02,   0.182929E+01,   0.266292E+01,   
  6   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.469514E+00,   0.000000E+00,   0.000000E+00,   0.750937E-01,   0.882940E+02,   0.202195E+01,   0.294981E+01,   
  7   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.418754E+00,   0.000000E+00,   0.000000E+00,   0.212270E-01,   0.238478E+03,   0.208877E+01,   0.395554E+01,   
  8   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.104841E+04,   0.000000E+00,   0.000000E+00,   0.275073E-01,   0.591728E+03,   0.228008E+01,   0.611609E+02,   
  9   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.361561E+16,   0.000000E+00,   0.000000E+00,   0.102469E+00,   0.973133E+04,   0.186055E+01,   0.918792E+06,   
 10   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.148110E+54,   0.000000E+00,   0.000000E+00,   0.103904E+00,   0.178423E+11,   0.180315E+01,   0.316727E+19,   
 11   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,   0.101811+167,   0.000000E+00,   0.000000E+00,   0.207737E+00,   0.114197E+30,   0.245884E+01,   0.129744E+57,   
 12   0.100000E-01,   0.100000E-04,   0.285000E+01,   0.800000E-01,            NaN,   0.000000E+00,   0.000000E+00,   0.231492E+00,   0.299404E+86,   0.000000E+00,       Infinity,   
 13   0.100000E-01,   0.100000E-04,   0.135925E+01,   0.100000E-01,            NaN,   0.000000E+00,   0.000000E+00,   0.000000E+00,       Infinity,            NaN,            NaN,   
 14   0.100000E-01,   0.100000E-04,   0.135925E+01,   0.100000E-01,            NaN,   0.000000E+00,   0.000000E+00,            NaN,            NaN,            NaN,            NaN,   
 15   0.100000E-01,   0.100000E-04,   0.100000E+01,   0.100000E-01,            NaN,   0.000000E+00,   0.000000E+00,            NaN,            NaN,            NaN,            NaN,   
 16   0.100000E-01,   0.100000E-04,   0.100000E+01,   0.100000E-01,            NaN,   0.000000E+00,   0.000000E+00,            NaN,            NaN,            NaN,            NaN,   
 17   0.100000E-01,   0.100000E-04,   0.100000E+01,   0.100000E-01,            NaN,   0.000000E+00,   0.000000E+00,            NaN,            NaN,            NaN,            NaN,   
 18   0.100000E-01,   0.100000E-04,   0.100000E+01,   0.100000E-01,            NaN,   0.000000E+00,   0.000000E+00,            NaN,            NaN,            NaN,            NaN,   
 19   0.100000E-01,   0.100000E-04,   0.100000E+01,   0.100000E-01,            NaN,   0.000000E+00,   0.000000E+00,            NaN,            NaN,            NaN,            NaN,   
