  1   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.832084E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,   
  2   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.587339E+00,   0.135582E+01,   0.116419E-02,   0.350348E+00,   0.450533E-02,   0.148779E+01,   0.201839E+00,   
  3   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.587434E+00,   0.138723E+01,   0.260538E+00,   0.516051E+00,   0.700365E+00,   0.214265E+01,   0.429060E+00,   
  4   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.531069E+00,   0.115621E+01,   0.485291E+00,   0.258765E+00,   0.216836E+01,   0.204144E+01,   0.709477E+00,   
  5   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.541069E+00,   0.111093E+01,   0.579238E+00,   0.782024E-01,   0.822856E+01,   0.213091E+01,   0.870831E+00,   
  6   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.474413E+00,   0.132066E+01,   0.700940E+00,   0.375658E-01,   0.246422E+02,   0.201353E+01,   0.117152E+01,   
  7   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.483090E+00,   0.114840E+01,   0.891295E+00,   0.138914E-01,   0.736836E+02,   0.217433E+01,   0.155365E+01,   
  8   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.434906E+00,   0.146793E+01,   0.104077E+01,   0.848243E-02,   0.180111E+03,   0.210659E+01,   0.170052E+01,   
  9   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.444192E+00,   0.138588E+01,   0.126562E+01,   0.448486E-02,   0.391093E+03,   0.213414E+01,   0.225948E+01,   
 10   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.397205E+00,   0.173502E+01,   0.119282E+01,   0.266881E-02,   0.775463E+03,   0.212408E+01,   0.226083E+01,   
 11   0.100000E-02,   0.100000E-09,   0.135925E+01,   0.100000E-01,   0.160639E+00,   0.111846E+01,   0.156379E+01,   0.109985E-02,   0.159025E+04,   0.957462E+00,   0.302498E+01,   
 12   0.100000E-02,   0.100000E-09,   0.135925E+01,   0.100000E-01,   0.648192E-01,   0.660520E+00,   0.122837E+01,   0.351884E-03,   0.230578E+04,   0.124722E+01,   0.294881E+01,   
 13   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.117415E-01,   0.228825E+00,   0.725365E+00,   0.510066E-04,   0.325412E+04,   0.954399E+00,   0.723828E+00,   
 14   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.527623E-02,   0.137610E+00,   0.717740E+00,   0.244538E-04,   0.403897E+04,   0.745295E+00,   0.156564E+00,   
 15   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.263814E-02,   0.974499E-01,   0.718597E+00,   0.143507E-04,   0.487970E+04,   0.756396E+00,   0.109031E+00,   
 16   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.107836E-02,   0.653702E-01,   0.719108E+00,   0.822569E-05,   0.571481E+04,   0.834381E+00,   0.893854E-01,   
 17   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.328289E-03,   0.392627E-01,   0.719572E+00,   0.435155E-05,   0.649249E+04,   0.909126E+00,   0.753432E-01,   
 18   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.453517E-04,   0.168905E-01,   0.720021E+00,   0.169333E-05,   0.718201E+04,   0.974077E+00,   0.761829E-01,   
 19   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.613112E-05,   0.323099E-02,   0.720614E+00,   0.301658E-06,   0.771833E+04,   0.996381E+00,   0.767849E-01,   
 20   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.273414E-07,   0.115378E-03,   0.720260E+00,   0.102504E-07,   0.810719E+04,   0.999961E+00,   0.643210E-01,   
 21   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.168374E-05,   0.172892E-06,   0.720755E+00,   0.151430E-10,   0.822909E+04,   0.100000E+01,   0.707236E-01,   
 22   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.240668E-06,   0.182943E-10,   0.720971E+00,   0.132117E-14,   0.827194E+04,   0.100000E+01,   0.709001E-01,   
