  1   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.832084E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,   
  2   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.587398E+00,   0.968241E+01,   0.144415E-07,   0.372426E+00,   0.198432E-01,   0.148779E+01,   0.201428E+00,   
  3   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.587415E+00,   0.134897E+01,   0.164448E+00,   0.515449E+00,   0.700424E+00,   0.214265E+01,   0.355856E+00,   
  4   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.530914E+00,   0.118863E+01,   0.319527E+00,   0.261880E+00,   0.177063E+01,   0.204144E+01,   0.575531E+00,   
  5   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.541135E+00,   0.126707E+01,   0.417140E+00,   0.134666E+00,   0.509795E+01,   0.213091E+01,   0.805277E+00,   
  6   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.474541E+00,   0.145402E+01,   0.519271E+00,   0.535321E-01,   0.157201E+02,   0.201353E+01,   0.109098E+01,   
  7   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.482948E+00,   0.140145E+01,   0.705807E+00,   0.216225E-01,   0.497821E+02,   0.217433E+01,   0.154817E+01,   
  8   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.435072E+00,   0.158935E+01,   0.916519E+00,   0.125646E-01,   0.118781E+03,   0.210659E+01,   0.192728E+01,   
  9   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.443469E+00,   0.152413E+01,   0.115760E+01,   0.464949E-02,   0.375096E+03,   0.213414E+01,   0.264523E+01,   
 10   0.100000E-02,   0.100000E-09,   0.285000E+01,   0.800000E-01,   0.398552E+00,   0.182447E+01,   0.126988E+01,   0.296472E-02,   0.794046E+03,   0.212408E+01,   0.301211E+01,   
 11   0.100000E-02,   0.100000E-09,   0.135925E+01,   0.100000E-01,   0.161850E+00,   0.130511E+01,   0.171135E+01,   0.152438E-02,   0.147418E+04,   0.957462E+00,   0.408068E+01,   
 12   0.100000E-02,   0.100000E-09,   0.135925E+01,   0.100000E-01,   0.646313E-01,   0.708545E+00,   0.139908E+01,   0.480299E-03,   0.209944E+04,   0.124722E+01,   0.442197E+01,   
 13   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.117051E-01,   0.290074E+00,   0.555540E+00,   0.640711E-04,   0.291616E+04,   0.954399E+00,   0.163167E+01,   
 14   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.524554E-02,   0.253412E+00,   0.423220E+00,   0.324554E-04,   0.361531E+04,   0.745295E+00,   0.236625E+00,   
 15   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.259906E-02,   0.236882E+00,   0.421120E+00,   0.191761E-04,   0.440978E+04,   0.756396E+00,   0.124464E+00,   
 16   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.103896E-02,   0.238998E+00,   0.421072E+00,   0.111648E-04,   0.531957E+04,   0.834381E+00,   0.103480E+00,   
 17   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.299644E-03,   0.202400E+00,   0.421063E+00,   0.631239E-05,   0.651687E+04,   0.909126E+00,   0.925621E-01,   
 18   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.395296E-04,   0.951690E-01,   0.421114E+00,   0.277677E-05,   0.832075E+04,   0.974077E+00,   0.729688E-01,   
 19   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.410661E-06,   0.162647E-01,   0.421200E+00,   0.545330E-06,   0.101466E+05,   0.996381E+00,   0.490201E-01,   
 20   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.551660E-06,   0.556998E-03,   0.421255E+00,   0.205998E-07,   0.107720E+05,   0.999961E+00,   0.531004E-01,   
 21   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.269741E-06,   0.829140E-06,   0.421282E+00,   0.305540E-10,   0.108049E+05,   0.100000E+01,   0.565057E-01,   
 22   0.100000E-02,   0.100000E-09,   0.100000E+01,   0.100000E-01,   0.321802E-07,   0.207056E-10,   0.421317E+00,   0.779141E-15,   0.108050E+05,   0.100000E+01,   0.508223E-01,   
