  stab 0.100000E-01 0.100000E-03 0.120000E+00 0.100000E+01 0.200000E+01 0.385460E+04 0.721408E+00 0.651778E-01 0.168034E-02 0.275759E-02 
  stab 0.100000E-01 0.100000E-03 0.120000E+00 0.100000E+01 0.300000E+01 0.657347E+04 0.524901E+00 0.113753E+00 0.309992E-02 0.427931E-02 
  stab 0.100000E-01 0.100000E-03 0.120000E+00 0.100000E+01 0.400000E+01 0.996337E+04 0.279895E+00 0.128199E+00 0.378174E-02 0.791795E-02 
  stab 0.100000E-01 0.100000E-03 0.217508E-01 0.100000E+01 0.500000E+01 0.128147E+05 0.738148E-01 0.152869E+00 0.521528E-02 0.101445E-01 
  stab 0.100000E-01 0.100000E-03 0.515058E-08 0.100000E+01 0.600000E+01 0.137075E+05 0.929005E-02 0.198187E+00 0.536959E-02 0.118866E-01 
  stab 0.100000E-01 0.100000E-03 0.407523E-10 0.100000E+01 0.700000E+01 0.138980E+05 0.448121E-02 0.211203E+00 0.735566E-02 0.291807E-01 
  stab 0.100000E-01 0.100000E-03 0.284130E-10 0.100000E+01 0.800000E+01 0.137262E+05 0.793654E-02 0.277137E+00 0.313253E-01 0.623647E-01 
  stab 0.100000E-01 0.100000E-03 0.368184E-10 0.100000E+01 0.900000E+01 0.138941E+05 0.420263E-02 0.308266E+00 0.226072E-01 0.188608E-01 
  stab 0.100000E-01 0.100000E-03 0.278256E-10 0.100000E+01 0.100000E+02 0.138026E+05 0.241370E-02 0.386463E+00 0.228204E-01 0.624338E-01 
  stab 0.100000E-01 0.100000E-03 0.243318E-10 0.100000E+01 0.110000E+02 0.138698E+05 0.244124E-02 0.441870E+00 0.574923E-01 0.695795E-01 
  stab 0.100000E-01 0.100000E-03 0.243821E-10 0.100000E+01 0.120000E+02 0.137738E+05 0.449567E-02 0.495533E+00 0.689061E-01 0.712880E-01 
  stab 0.100000E-01 0.100000E-03 0.284439E-10 0.100000E+01 0.130000E+02 0.138621E+05 0.188279E-02 0.554757E+00 0.794652E-01 0.847799E-01 
  stab 0.100000E-01 0.100000E-03 0.233820E-10 0.100000E+01 0.140000E+02 0.137782E+05 0.417522E-02 0.627795E+00 0.831276E-01 0.961424E-01 
  stab 0.100000E-01 0.100000E-03 0.277684E-10 0.100000E+01 0.150000E+02 0.138696E+05 0.243178E-02 0.659056E+00 0.109436E+00 0.106099E+00 
  stab 0.100000E-01 0.100000E-03 0.243648E-10 0.100000E+01 0.160000E+02 0.137617E+05 0.537070E-02 0.720368E+00 0.103034E+00 0.129182E+00 
  stab 0.100000E-01 0.100000E-03 0.303732E-10 0.100000E+01 0.170000E+02 0.138612E+05 0.181788E-02 0.768395E+00 0.129729E+00 0.106184E+00 
  stab 0.100000E-01 0.100000E-03 0.232685E-10 0.100000E+01 0.180000E+02 0.137786E+05 0.414785E-02 0.837112E+00 0.981559E-01 0.146430E+00 
  stab 0.100000E-01 0.100000E-03 0.277115E-10 0.100000E+01 0.190000E+02 0.138336E+05 0.175187E-03 0.878316E+00 0.152122E+00 0.138396E+00 
  stab 0.100000E-01 0.100000E-03 0.205713E-10 0.100000E+01 0.200000E+02 0.138240E+05 0.865603E-03 0.932817E+00 0.120171E+00 0.150007E+00 
  stab 0.100000E-01 0.100000E-03 0.216646E-10 0.100000E+01 0.210000E+02 0.138360E+05 0.247160E-05 0.989764E+00 0.170230E+00 0.211521E+00 
