  dual 0.100000E+00 0.100000E-02 0.100000E+00 0.100000E+01 0.200000E+01 0.132129E+04 0.573779E+00 0.882210E+00 0.216824E-01 0.484072E-01 
  dual 0.100000E+00 0.100000E-02 0.100000E+00 0.100000E+01 0.300000E+01 0.202311E+04 0.347384E+00 0.795860E+00 0.355380E-01 0.672444E-01 
  dual 0.100000E+00 0.100000E-02 0.972180E-01 0.100000E+01 0.400000E+01 0.272051E+04 0.122416E+00 0.848700E+00 0.488867E-01 0.846989E-01 
  dual 0.100000E+00 0.100000E-02 0.164330E-06 0.100000E+01 0.500000E+01 0.298187E+04 0.381071E-01 0.793185E+00 0.701136E-01 0.776937E-01 
  dual 0.100000E+00 0.100000E-02 0.294851E-09 0.100000E+01 0.600000E+01 0.308727E+04 0.410589E-02 0.353432E+00 0.510470E-01 0.725068E-01 
  dual 0.100000E+00 0.100000E-02 0.230203E-10 0.100000E+01 0.700000E+01 0.309990E+04 0.327978E-04 0.229551E+00 0.287683E-01 0.681484E-01 
  dual 0.100000E+00 0.100000E-02 0.169606E-10 0.100000E+01 0.800000E+01 0.310016E+04 0.524386E-04 0.182328E+00 0.216927E-01 0.679928E-01 
  dual 0.100000E+00 0.100000E-02 0.169857E-10 0.100000E+01 0.900000E+01 0.310007E+04 0.216504E-04 0.167658E+00 0.205137E-01 0.679653E-01 
  dual 0.100000E+00 0.100000E-02 0.169465E-10 0.100000E+01 0.100000E+02 0.310002E+04 0.580919E-05 0.160865E+00 0.205567E-01 0.682016E-01 
  dual 0.100000E+00 0.100000E-02 0.169264E-10 0.100000E+01 0.110000E+02 0.310001E+04 0.202680E-05 0.152295E+00 0.204449E-01 0.680985E-01 
  dual 0.100000E+00 0.100000E-02 0.169216E-10 0.100000E+01 0.120000E+02 0.310000E+04 0.103085E-05 0.149938E+00 0.205420E-01 0.681295E-01 
  dual 0.100000E+00 0.100000E-02 0.169203E-10 0.100000E+01 0.130000E+02 0.310000E+04 0.671680E-07 0.149387E+00 0.203624E-01 0.680719E-01 
  dual 0.100000E+00 0.100000E-02 0.169191E-10 0.100000E+01 0.140000E+02 0.310000E+04 0.933276E-06 0.148761E+00 0.203899E-01 0.683056E-01 
  dual 0.100000E+00 0.100000E-02 0.169202E-10 0.100000E+01 0.150000E+02 0.310000E+04 0.766282E-07 0.148979E+00 0.203624E-01 0.681295E-01 
  dual 0.100000E+00 0.100000E-02 0.169191E-10 0.100000E+01 0.160000E+02 0.310000E+04 0.385582E-06 0.148887E+00 0.204174E-01 0.682910E-01 
  dual 0.100000E+00 0.100000E-02 0.169195E-10 0.100000E+01 0.170000E+02 0.310000E+04 0.380611E-06 0.149048E+00 0.204037E-01 0.682764E-01 
  dual 0.100000E+00 0.100000E-02 0.169195E-10 0.100000E+01 0.180000E+02 0.310000E+04 0.102615E-05 0.149200E+00 0.204312E-01 0.684371E-01 
  dual 0.100000E+00 0.100000E-02 0.169203E-10 0.100000E+01 0.190000E+02 0.310000E+04 0.569958E-06 0.149429E+00 0.203762E-01 0.680865E-01 
  dual 0.100000E+00 0.100000E-02 0.169197E-10 0.100000E+01 0.200000E+02 0.310000E+04 0.145941E-06 0.148829E+00 0.204312E-01 0.682764E-01 
  dual 0.100000E+00 0.100000E-02 0.169192E-10 0.100000E+01 0.210000E+02 0.310000E+04 0.180234E-06 0.148906E+00 0.203624E-01 0.682609E-01 
