  dual 0.100000E-02 0.100000E-09 0.100000E+00 0.100000E+01 0.200000E+01 0.757747E+03 0.912419E+00 0.169954E+01 0.153281E-01 0.229514E+00 
  dual 0.100000E-02 0.100000E-09 0.100000E+00 0.100000E+01 0.300000E+01 0.129035E+04 0.850861E+00 0.216979E+01 0.136739E+00 0.355004E+00 
  dual 0.100000E-02 0.100000E-09 0.100000E+00 0.100000E+01 0.400000E+01 0.210152E+04 0.757105E+00 0.298874E+01 0.273475E+00 0.449803E+00 
  dual 0.100000E-02 0.100000E-09 0.100000E+00 0.100000E+01 0.500000E+01 0.319172E+04 0.631100E+00 0.363515E+01 0.391662E+00 0.566213E+00 
  dual 0.100000E-02 0.100000E-09 0.100000E+00 0.100000E+01 0.600000E+01 0.439841E+04 0.491631E+00 0.398778E+01 0.515951E+00 0.665918E+00 
  dual 0.100000E-02 0.100000E-09 0.999999E-01 0.100000E+01 0.700000E+01 0.544333E+04 0.370859E+00 0.422433E+01 0.642561E+00 0.765809E+00 
  dual 0.100000E-02 0.100000E-09 0.995104E-01 0.100000E+01 0.800000E+01 0.618786E+04 0.284806E+00 0.474548E+01 0.786812E+00 0.884775E+00 
  dual 0.100000E-02 0.100000E-09 0.242401E-01 0.100000E+01 0.900000E+01 0.617066E+04 0.286794E+00 0.523803E+01 0.102103E+01 0.110464E+01 
  dual 0.100000E-02 0.100000E-09 0.270820E-01 0.100000E+01 0.100000E+02 0.644780E+04 0.254762E+00 0.656930E+01 0.130280E+01 0.134944E+01 
  dual 0.100000E-02 0.100000E-09 0.325200E-02 0.100000E+01 0.110000E+02 0.651386E+04 0.247126E+00 0.851890E+01 0.175959E+01 0.190259E+01 
  dual 0.100000E-02 0.100000E-09 0.186053E-02 0.100000E+01 0.120000E+02 0.671183E+04 0.224245E+00 0.112525E+02 0.241177E+01 0.267095E+01 
  dual 0.100000E-02 0.100000E-09 0.339650E-03 0.100000E+01 0.130000E+02 0.689011E+04 0.203640E+00 0.173273E+02 0.359915E+01 0.393762E+01 
  dual 0.100000E-02 0.100000E-09 0.726157E-04 0.100000E+01 0.140000E+02 0.705248E+04 0.184873E+00 0.280900E+02 0.542193E+01 0.608304E+01 
  dual 0.100000E-02 0.100000E-09 0.177822E-04 0.100000E+01 0.150000E+02 0.719466E+04 0.168440E+00 0.461906E+02 0.854734E+01 0.932840E+01 
  dual 0.100000E-02 0.100000E-09 0.518563E-05 0.100000E+01 0.160000E+02 0.732082E+04 0.153858E+00 0.739856E+02 0.133001E+02 0.143539E+02 
  dual 0.100000E-02 0.100000E-09 0.173719E-05 0.100000E+01 0.170000E+02 0.745952E+04 0.137828E+00 0.100885E+03 0.236686E+02 0.230004E+02 
  dual 0.100000E-02 0.100000E-09 0.522040E-06 0.100000E+01 0.180000E+02 0.762179E+04 0.119072E+00 0.106386E+03 0.598761E+02 0.596070E+02 
  dual 0.100000E-02 0.100000E-09 0.127880E-06 0.100000E+01 0.190000E+02 0.778552E+04 0.100149E+00 0.106386E+03 0.102074E+03 0.104080E+03 
  dual 0.100000E-02 0.100000E-09 0.309328E-07 0.100000E+01 0.200000E+02 0.795148E+04 0.809664E-01 0.106386E+03 0.106150E+03 0.100669E+03 
  dual 0.100000E-02 0.100000E-09 0.733869E-08 0.100000E+01 0.210000E+02 0.809441E+04 0.644466E-01 0.106386E+03 0.105740E+03 0.104499E+03 
  dual 0.100000E-02 0.100000E-09 0.212585E-08 0.100000E+01 0.220000E+02 0.821489E+04 0.505217E-01 0.106386E+03 0.106026E+03 0.104616E+03 
  dual 0.100000E-02 0.100000E-09 0.748120E-09 0.100000E+01 0.230000E+02 0.832054E+04 0.383097E-01 0.106386E+03 0.105320E+03 0.105221E+03 
  dual 0.100000E-02 0.100000E-09 0.299366E-09 0.100000E+01 0.240000E+02 0.841229E+04 0.277057E-01 0.106386E+03 0.105528E+03 0.105613E+03 
  dual 0.100000E-02 0.100000E-09 0.135147E-09 0.100000E+01 0.250000E+02 0.848808E+04 0.189464E-01 0.106386E+03 0.105603E+03 0.105834E+03 
  dual 0.100000E-02 0.100000E-09 0.700647E-10 0.100000E+01 0.260000E+02 0.854696E+04 0.121406E-01 0.106386E+03 0.105571E+03 0.105956E+03 
  dual 0.100000E-02 0.100000E-09 0.420551E-10 0.100000E+01 0.270000E+02 0.858970E+04 0.720105E-02 0.106386E+03 0.105391E+03 0.106025E+03 
  dual 0.100000E-02 0.100000E-09 0.290354E-10 0.100000E+01 0.280000E+02 0.861915E+04 0.379642E-02 0.106386E+03 0.105060E+03 0.106069E+03 
  dual 0.100000E-02 0.100000E-09 0.224922E-10 0.100000E+01 0.290000E+02 0.863773E+04 0.164900E-02 0.106386E+03 0.104527E+03 0.106098E+03 
  dual 0.100000E-02 0.100000E-09 0.191463E-10 0.100000E+01 0.300000E+02 0.864725E+04 0.548556E-03 0.106386E+03 0.103553E+03 0.106113E+03 
  dual 0.100000E-02 0.100000E-09 0.176296E-10 0.100000E+01 0.310000E+02 0.865110E+04 0.104587E-03 0.106386E+03 0.100810E+03 0.106119E+03 
  dual 0.100000E-02 0.100000E-09 0.170522E-10 0.100000E+01 0.320000E+02 0.865195E+04 0.615299E-05 0.106386E+03 0.100226E+03 0.106122E+03 
  dual 0.100000E-02 0.100000E-09 0.169268E-10 0.100000E+01 0.330000E+02 0.865200E+04 0.311049E-06 0.106386E+03 0.921863E+02 0.106123E+03 
  dual 0.100000E-02 0.100000E-09 0.169194E-10 0.100000E+01 0.340000E+02 0.865199E+04 0.742076E-06 0.106386E+03 0.957394E+02 0.106124E+03 
  dual 0.100000E-02 0.100000E-09 0.169199E-10 0.100000E+01 0.350000E+02 0.865200E+04 0.481721E-06 0.106386E+03 0.795993E+02 0.106125E+03 
  dual 0.100000E-02 0.100000E-09 0.169196E-10 0.100000E+01 0.360000E+02 0.865200E+04 0.992714E-07 0.106386E+03 0.926983E+02 0.106126E+03 
  dual 0.100000E-02 0.100000E-09 0.169191E-10 0.100000E+01 0.370000E+02 0.865200E+04 0.226994E-06 0.106386E+03 0.774405E+02 0.106126E+03 
