  dual 0.100000E+00 0.100000E-03 0.100000E+00 0.100000E+01 0.200000E+01 0.109686E+04 0.718753E+00 0.229837E+01 0.228902E-01 0.465400E-01 
  dual 0.100000E+00 0.100000E-03 0.100000E+00 0.100000E+01 0.300000E+01 0.190028E+04 0.512748E+00 0.189175E+01 0.385370E-01 0.546189E-01 
  dual 0.100000E+00 0.100000E-03 0.100000E+00 0.100000E+01 0.400000E+01 0.290889E+04 0.254130E+00 0.209215E+01 0.503584E-01 0.627642E-01 
  dual 0.100000E+00 0.100000E-03 0.310601E-02 0.100000E+01 0.500000E+01 0.362493E+04 0.705299E-01 0.213212E+01 0.627642E-01 0.565566E-01 
  dual 0.100000E+00 0.100000E-03 0.335492E-08 0.100000E+01 0.600000E+01 0.387231E+04 0.709953E-02 0.113827E+01 0.547004E-01 0.493706E-01 
  dual 0.100000E+00 0.100000E-03 0.288151E-10 0.100000E+01 0.700000E+01 0.389900E+04 0.255950E-03 0.341203E+00 0.265244E-01 0.463557E-01 
  dual 0.100000E+00 0.100000E-03 0.172469E-10 0.100000E+01 0.800000E+01 0.389999E+04 0.309410E-05 0.183344E+00 0.234288E-01 0.459966E-01 
  dual 0.100000E+00 0.100000E-03 0.169229E-10 0.100000E+01 0.900000E+01 0.390000E+04 0.511993E-06 0.129702E+00 0.230697E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169196E-10 0.100000E+01 0.100000E+02 0.390000E+04 0.107950E-06 0.121368E+00 0.230149E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169191E-10 0.100000E+01 0.110000E+02 0.390000E+04 0.228680E-06 0.120597E+00 0.230076E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169193E-10 0.100000E+01 0.120000E+02 0.390000E+04 0.906876E-07 0.109717E+00 0.230076E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169191E-10 0.100000E+01 0.130000E+02 0.390000E+04 0.361937E-09 0.100488E+00 0.230076E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169190E-10 0.100000E+01 0.140000E+02 0.390000E+04 0.478340E-08 0.985362E-01 0.230076E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169190E-10 0.100000E+01 0.150000E+02 0.390000E+04 0.168569E-10 0.985142E-01 0.230076E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169190E-10 0.100000E+01 0.160000E+02 0.390000E+04 0.169194E-10 0.985142E-01 0.230076E-01 0.459271E-01 
  dual 0.100000E+00 0.100000E-03 0.169190E-10 0.100000E+01 0.170000E+02 0.390000E+04 0.169194E-10 0.985142E-01 0.230076E-01 0.459271E-01 
