  1   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.909441E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,   
  2   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.839787E+00,   0.185979E+01,   0.177891E-03,   0.295362E+00,   0.567677E-03,   0.557959E+00,   0.125555E-01,   
  3   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.734240E+00,   0.665090E+00,   0.104922E-01,   0.382113E+00,   0.182462E-01,   0.689149E+00,   0.190813E-01,   
  4   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.599260E+00,   0.770359E+00,   0.162997E-01,   0.331948E+00,   0.377926E-01,   0.751310E+00,   0.273193E-01,   
  5   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.469028E+00,   0.873646E+00,   0.188525E-01,   0.243615E+00,   0.675041E-01,   0.659684E+00,   0.298163E-01,   
  6   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.374742E+00,   0.913401E+00,   0.220760E-01,   0.159227E+00,   0.126390E+00,   0.640792E+00,   0.342569E-01,   
  7   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.316267E+00,   0.914395E+00,   0.253459E-01,   0.100234E+00,   0.230481E+00,   0.617532E+00,   0.371283E-01,   
  8   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.281849E+00,   0.882981E+00,   0.289168E-01,   0.624639E-01,   0.406484E+00,   0.606557E+00,   0.407160E-01,   
  9   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.255952E+00,   0.837437E+00,   0.329166E-01,   0.390955E-01,   0.695420E+00,   0.617114E+00,   0.445725E-01,   
 10   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.231753E+00,   0.774717E+00,   0.386278E-01,   0.250935E-01,   0.116029E+01,   0.620458E+00,   0.485220E-01,   
 11   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.209024E+00,   0.725489E+00,   0.451000E-01,   0.164920E-01,   0.189269E+01,   0.621944E+00,   0.524004E-01,   
 12   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.189091E+00,   0.697554E+00,   0.516209E-01,   0.109988E-01,   0.303811E+01,   0.612057E+00,   0.558414E-01,   
 13   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.171700E+00,   0.682162E+00,   0.580772E-01,   0.729690E-02,   0.480997E+01,   0.622363E+00,   0.599863E-01,   
 14   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.156530E+00,   0.674592E+00,   0.634249E-01,   0.475446E-02,   0.753166E+01,   0.634475E+00,   0.626404E-01,   
 15   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.141382E+00,   0.687657E+00,   0.689354E-01,   0.311736E-02,   0.116859E+02,   0.641487E+00,   0.651425E-01,   
 16   0.100000E-02,   0.100000E-04,   0.100000E+01,   0.695303-309,   0.123647E+00,   0.723134E+00,   0.743679E-01,   0.208966E-02,   0.177992E+02,   0.662910E+00,   0.706585E-01,   
