 "# cores" "walltime [s]"
        1       22.687797
        2       15.753881
        4        8.717196
        8        4.528044
       12        3.010116
       16        2.354268
       20        1.994279
       24        1.724072
       28        1.506331
       32        1.449794
       36        1.384805
       40        1.290104
