           0  0.95595099727796329     
           1  0.84462855222664335     
           2  0.61026398474700083     
           3  0.56349607897822973     
           4  0.51013983019173292     
           5  0.52442105163017227     
           6  0.46714959026055214     
           7  0.49362522607805748     
           8  0.44356339473290407     
           9  0.43599275689095951     
          10  0.39420933664171010     
          11  0.22688478674859933     
          12  9.96686330371128332E-002
          13  3.38042372383232301E-002
          14  1.73793705209695400E-002
          15  1.18856235769622658E-002
          16  7.07030836610699712E-003
          16  0.89097167091256968     
          17  0.53347601966132141     
          18  0.10653775792738779     
          19  1.37746477681899258E-002
          20  3.19259665721266126E-003
          21  1.64510434857761826E-003
          22  8.37829257474306962E-004
          23  2.87018368499255573E-004
          24  4.00712421625968969E-005
          25  1.37447854964067899E-004
          25  5.23956475193259344E-005
          26  3.33594740061107993E-009
          26  2.18440464563937151E-007
          27  1.93039601553828448E-010
          28   0.0000000000000000     
