  1 0.955951E+00
  2 0.846971E+00
  3 0.608461E+00
  4 0.558737E+00
  5 0.518300E+00
  6 0.518602E+00
  7 0.468034E+00
  8 0.487085E+00
  9 0.450907E+00
 10 0.431226E+00
 11 0.403679E+00
 12 0.417632E+00
 13 0.398712E+00
 14 0.214726E+00
 15 0.820083E-01
 16 0.151560E-01
 17 0.148620E-02
 18 0.352374E-03
 19 0.425100E-04
 20 0.593406E-06
 21 0.697846E-10
 22 0.752887E-10
 23 0.832974E-10
 24 0.370057E-09
 25 0.642119E-10
 26 0.151742E-09
