  1 0.955950E+00
  2 0.846342E+00
  3 0.608709E+00
  4 0.558814E+00
  5 0.518375E+00
  6 0.519854E+00
  7 0.468059E+00
  8 0.488431E+00
  9 0.447984E+00
 10 0.433355E+00
 11 0.400623E+00
 12 0.419228E+00
 13 0.398792E+00
 14 0.218515E+00
 15 0.863651E-01
 16 0.186830E-01
 17 0.271894E-02
 18 0.351609E-03
 19 0.231782E-03
 20 0.392273E-03
 21 0.226446E-03
 22 0.210709E-03
 23 0.184852E-03
 24 0.101750E-03
 25 0.277778E-03
 26 0.280474E-03
