           1  0.95595099730702993     
           2  0.84696140774011186     
           3  0.60842040378411888     
           4  0.55874910811718081     
           5  0.51860915401682561     
           6  0.51865277396958320     
           7  0.46785083674402134     
           8  0.48751143305438710     
           9  0.45060653791568916     
          10  0.43083725021999530     
          11  0.40383058754890794     
          12  0.41767491688016861     
          13  0.39912386620912227     
          14  0.14782803738986375     
          15  4.21793579881023922E-002
          16  3.21832562352622475E-003
          17  0.16615864084882431     
          18  3.88361313991027711E-003
          19  6.56554567847843484E-005
          20  7.92399635052439784E-007
          21  7.11429284538680140E-007
          22  2.00352546324119913E-010
          23   0.0000000000000000     
