  1 0.955950E+00
  2 0.846971E+00
  3 0.608457E+00
  4 0.558743E+00
  5 0.518290E+00
  6 0.518629E+00
  7 0.468006E+00
  8 0.487103E+00
  9 0.450869E+00
 10 0.431244E+00
 11 0.403634E+00
 12 0.417680E+00
 13 0.398648E+00
 14 0.214652E+00
 15 0.819566E-01
 16 0.151429E-01
 17 0.148386E-02
 18 0.352616E-03
 19 0.424699E-04
 20 0.100823E-05
 21 0.499500E-06
 22 0.324186E-06
 23 0.303006E-06
 24 0.668800E-06
 25 0.102063E-06
 26 0.236312E-07
