  1 0.955951E+00
  2 0.846971E+00
  3 0.608461E+00
  4 0.558737E+00
  5 0.518300E+00
  6 0.518602E+00
  7 0.468034E+00
  8 0.487085E+00
  9 0.450907E+00
 10 0.431227E+00
 11 0.403679E+00
 12 0.417632E+00
 13 0.398712E+00
 14 0.214726E+00
 15 0.820082E-01
 16 0.151560E-01
 17 0.148625E-02
 18 0.352508E-03
 19 0.425132E-04
 20 0.597535E-06
 21 0.115874E-09
 22 0.334779E-10
 23 0.152979E-10
 24 0.498818E-10
 25 0.255767E-10
 26 0.284802E-10
