  1 0.955951E+00
  2 0.847004E+00
  3 0.608421E+00
  4 0.558760E+00
  5 0.518395E+00
  6 0.518604E+00
  7 0.468079E+00
  8 0.487130E+00
  9 0.450798E+00
 10 0.431119E+00
 11 0.403860E+00
 12 0.417730E+00
 13 0.398561E+00
 14 0.214570E+00
 15 0.818994E-01
 16 0.150783E-01
 17 0.148947E-02
 18 0.396078E-03
 19 0.690410E-04
 20 0.265139E-04
 21 0.286664E-04
 22 0.570040E-05
 23 0.405249E-05
 24 0.149410E-04
 25 0.891283E-05
 26 0.269623E-04
