  dual 0.100000E+00 0.100000E-02 0.100000E+00 0.100000E+01 0.200000E+01 0.382156E+04 0.586321E+00 0.951708E-01 0.252656E-02 0.536840E-02 
  dual 0.100000E+00 0.100000E-02 0.100000E+00 0.100000E+01 0.300000E+01 0.593231E+04 0.357836E+00 0.887968E-01 0.398020E-02 0.724036E-02 
  dual 0.100000E+00 0.100000E-02 0.987102E-01 0.100000E+01 0.400000E+01 0.803793E+04 0.129906E+00 0.941672E-01 0.544701E-02 0.924004E-02 
  dual 0.100000E+00 0.100000E-02 0.288184E-06 0.100000E+01 0.500000E+01 0.887851E+04 0.389140E-01 0.883152E-01 0.780307E-02 0.854735E-02 
  dual 0.100000E+00 0.100000E-02 0.313245E-09 0.100000E+01 0.600000E+01 0.919794E+04 0.433601E-02 0.389096E-01 0.587392E-02 0.793497E-02 
  dual 0.100000E+00 0.100000E-02 0.234211E-10 0.100000E+01 0.700000E+01 0.923784E+04 0.176470E-04 0.246856E-01 0.327920E-02 0.739558E-02 
  dual 0.100000E+00 0.100000E-02 0.169414E-10 0.100000E+01 0.800000E+01 0.923838E+04 0.409718E-04 0.195194E-01 0.248477E-02 0.735336E-02 
  dual 0.100000E+00 0.100000E-02 0.169710E-10 0.100000E+01 0.900000E+01 0.923810E+04 0.103071E-04 0.180448E-01 0.237041E-02 0.734989E-02 
  dual 0.100000E+00 0.100000E-02 0.169321E-10 0.100000E+01 0.100000E+02 0.923803E+04 0.315070E-05 0.172863E-01 0.236151E-02 0.737051E-02 
  dual 0.100000E+00 0.100000E-02 0.169230E-10 0.100000E+01 0.110000E+02 0.923802E+04 0.256595E-05 0.164294E-01 0.235050E-02 0.736733E-02 
  dual 0.100000E+00 0.100000E-02 0.169222E-10 0.100000E+01 0.120000E+02 0.923801E+04 0.888403E-06 0.161798E-01 0.235365E-02 0.736009E-02 
  dual 0.100000E+00 0.100000E-02 0.169201E-10 0.100000E+01 0.130000E+02 0.923800E+04 0.428849E-06 0.161426E-01 0.235573E-02 0.737658E-02 
  dual 0.100000E+00 0.100000E-02 0.169195E-10 0.100000E+01 0.140000E+02 0.923800E+04 0.149487E-06 0.162069E-01 0.236141E-02 0.737330E-02 
  dual 0.100000E+00 0.100000E-02 0.169192E-10 0.100000E+01 0.150000E+02 0.923801E+04 0.121531E-05 0.161627E-01 0.235518E-02 0.738054E-02 
  dual 0.100000E+00 0.100000E-02 0.169205E-10 0.100000E+01 0.160000E+02 0.923800E+04 0.191697E-06 0.161178E-01 0.234794E-02 0.737009E-02 
  dual 0.100000E+00 0.100000E-02 0.169192E-10 0.100000E+01 0.170000E+02 0.923800E+04 0.988517E-07 0.161708E-01 0.235729E-02 0.737509E-02 
  dual 0.100000E+00 0.100000E-02 0.169191E-10 0.100000E+01 0.180000E+02 0.923800E+04 0.225325E-06 0.161610E-01 0.235518E-02 0.737782E-02 
  dual 0.100000E+00 0.100000E-02 0.169193E-10 0.100000E+01 0.190000E+02 0.923801E+04 0.784026E-06 0.161487E-01 0.235102E-02 0.738106E-02 
  dual 0.100000E+00 0.100000E-02 0.169200E-10 0.100000E+01 0.200000E+02 0.923800E+04 0.173542E-06 0.161788E-01 0.235261E-02 0.737558E-02 
  dual 0.100000E+00 0.100000E-02 0.169192E-10 0.100000E+01 0.210000E+02 0.923800E+04 0.480882E-06 0.161319E-01 0.235157E-02 0.737012E-02 
