  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.200000E+01 0.133001E+04 0.785483E+00 0.143305E+01 0.338950E-01 0.200300E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.300000E+01 0.218850E+04 0.647016E+00 0.180132E+01 0.135087E+00 0.365444E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.400000E+01 0.324799E+04 0.476131E+00 0.261899E+01 0.285534E+00 0.553658E+00 
  dual 0.100000E-02 0.100000E-04 0.999998E-01 0.100000E+01 0.500000E+01 0.430147E+04 0.306214E+00 0.314675E+01 0.503477E+00 0.824483E+00 
  dual 0.100000E-02 0.100000E-04 0.614445E-01 0.100000E+01 0.600000E+01 0.502035E+04 0.190266E+00 0.405569E+01 0.883877E+00 0.119030E+01 
  dual 0.100000E-02 0.100000E-04 0.266455E-04 0.100000E+01 0.700000E+01 0.531135E+04 0.143330E+00 0.505802E+01 0.155771E+01 0.173532E+01 
  dual 0.100000E-02 0.100000E-04 0.788721E-06 0.100000E+01 0.800000E+01 0.570228E+04 0.802777E-01 0.582940E+01 0.256861E+01 0.248336E+01 
  dual 0.100000E-02 0.100000E-04 0.696928E-08 0.100000E+01 0.900000E+01 0.596578E+04 0.377780E-01 0.642553E+01 0.396281E+01 0.343874E+01 
  dual 0.100000E-02 0.100000E-04 0.287663E-09 0.100000E+01 0.100000E+02 0.611950E+04 0.129846E-01 0.662181E+01 0.546948E+01 0.449674E+01 
  dual 0.100000E-02 0.100000E-04 0.448031E-10 0.100000E+01 0.110000E+02 0.618326E+04 0.270067E-02 0.612937E+01 0.611611E+01 0.535971E+01 
  dual 0.100000E-02 0.100000E-04 0.207177E-10 0.100000E+01 0.120000E+02 0.619821E+04 0.288222E-03 0.527867E+01 0.505963E+01 0.580110E+01 
  dual 0.100000E-02 0.100000E-04 0.172887E-10 0.100000E+01 0.130000E+02 0.619979E+04 0.345466E-04 0.462956E+01 0.378903E+01 0.597697E+01 
  dual 0.100000E-02 0.100000E-04 0.169629E-10 0.100000E+01 0.140000E+02 0.619994E+04 0.965063E-05 0.439648E+01 0.347085E+01 0.609061E+01 
  dual 0.100000E-02 0.100000E-04 0.169312E-10 0.100000E+01 0.150000E+02 0.619997E+04 0.497347E-05 0.437831E+01 0.347834E+01 0.617911E+01 
  dual 0.100000E-02 0.100000E-04 0.169253E-10 0.100000E+01 0.160000E+02 0.619998E+04 0.349738E-05 0.441772E+01 0.356487E+01 0.626984E+01 
  dual 0.100000E-02 0.100000E-04 0.169234E-10 0.100000E+01 0.170000E+02 0.619999E+04 0.119559E-05 0.445712E+01 0.363878E+01 0.635217E+01 
  dual 0.100000E-02 0.100000E-04 0.169205E-10 0.100000E+01 0.180000E+02 0.619998E+04 0.277088E-05 0.447686E+01 0.368179E+01 0.645114E+01 
  dual 0.100000E-02 0.100000E-04 0.169225E-10 0.100000E+01 0.190000E+02 0.620000E+04 0.675314E-06 0.448059E+01 0.369469E+01 0.654442E+01 
  dual 0.100000E-02 0.100000E-04 0.169198E-10 0.100000E+01 0.200000E+02 0.620000E+04 0.772539E-06 0.446386E+01 0.367777E+01 0.664650E+01 
  dual 0.100000E-02 0.100000E-04 0.169200E-10 0.100000E+01 0.210000E+02 0.620000E+04 0.526589E-06 0.443461E+01 0.363528E+01 0.674692E+01 
