  1   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.782245E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,            NaN,   0.000000E+00,   
  2   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.636356E+00,   0.142440E+01,   0.906928E+00,   0.347196E+00,   0.415678E+00,   0.857001E+00,   0.193767E+01,   
  3   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.460836E+00,   0.194680E+01,   0.128741E+01,   0.186750E+00,   0.168562E+01,   0.715018E+00,   0.212748E+01,   
  4   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.299692E+00,   0.261489E+01,   0.178843E+01,   0.189984E+00,   0.378563E+01,   0.689384E+00,   0.282737E+01,   
  5   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.182454E+00,   0.333012E+01,   0.243202E+01,   0.180171E+00,   0.763082E+01,   0.675175E+00,   0.473151E+01,   
  6   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.105964E+00,   0.396602E+01,   0.311141E+01,   0.125332E+00,   0.179886E+02,   0.658009E+00,   0.695960E+01,   
  7   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.695515E-01,   0.444472E+01,   0.366706E+01,   0.774779E-01,   0.422979E+02,   0.694082E+00,   0.976675E+01,   
  8   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.350144E+00,   0.538814E+01,   0.401479E+01,   0.498787E-01,   0.961089E+02,   0.765025E+00,   0.230143E+02,   
  9   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.208527E+04,   0.127995E+02,   0.538897E+01,   0.337582E-01,   0.413860E+03,   0.850274E+00,   0.449866E+03,   
 10   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.551026E+16,   0.192023E+02,   0.311883E+03,   0.238768E-01,   0.376382E+05,   0.932173E+00,   0.508525E+07,   
 11   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.426268E+54,   0.166961E+02,   0.440007E+09,   0.146440E-01,   0.575807E+11,   0.981006E+00,   0.193171E+20,   
 12   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,   0.186086+168,   0.606808E+01,   0.365900E+28,   0.462682E-02,   0.486568E+30,   0.998601E+00,   0.146508E+58,   
 13   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,            NaN,   0.639705E+00,   0.241754E+85,   0.468640E-03,   0.321482E+87,   0.999974E+00,       Infinity,   
 14   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,            NaN,   0.000000E+00,       Infinity,   0.000000E+00,       Infinity,   0.100000E+01,            NaN,   
 15   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,            NaN,            NaN,            NaN,            NaN,            NaN,   0.000000E+00,            NaN,   
 16   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,            NaN,            NaN,            NaN,            NaN,            NaN,            NaN,            NaN,   
 17   0.100000E-01,   0.100000E-01,   0.100000E+01,   0.695269-309,            NaN,            NaN,            NaN,            NaN,            NaN,            NaN,            NaN,   
